101070502,本溪县,中国,辽宁省,本溪市,41.18,124.169998
101070503,平山,中国,辽宁省,本溪市,41.29158,123.76123
101070504,桓仁,中国,辽宁省,本溪市,41.268997,125.359192
101070505,溪湖,中国,辽宁省,本溪市,41.330055,123.765228
101070506,明山,中国,辽宁省,本溪市,41.302429,123.76329
101070507,南芬,中国,辽宁省,本溪市,41.104092,123.748383
101070601,丹东,中国,辽宁省,丹东市,40.124294,124.383041
101070602,凤城,中国,辽宁省,丹东市,40.457565,124.071068
101070603,宽甸,中国,辽宁省,丹东市,40.730412,124.784866
101070604,东港,中国,辽宁省,丹东市,39.883469,124.149437
101070605,元宝,中国,辽宁省,丹东市,40.136482,124.397812
101070606,振兴,中国,辽宁省,丹东市,40.102802,124.361153
101070607,振安,中国,辽宁省,丹东市,40.158558,124.427711
101070701,锦州,中国,辽宁省,锦州市,41.11927,121.135742
101070702,凌海,中国,辽宁省,锦州市,41.171738,121.364235
101070703,古塔,中国,辽宁省,锦州市,41.115719,121.130089
101070704,义县,中国,辽宁省,锦州市,41.537224,121.242828
101070705,黑山,中国,辽宁省,锦州市,41.691803,122.117912
101070706,北镇,中国,辽宁省,锦州市,41.598763,121.795959
101070707,凌河,中国,辽宁省,锦州市,41.114662,121.151306
101070708,太和,中国,辽宁省,锦州市,41.105377,121.1073
101070801,营口,中国,辽宁省,营口市,40.667431,122.235153
101070802,大石桥,中国,辽宁省,营口市,40.633972,122.505898
101070803,盖州,中国,辽宁省,营口市,40.405235,122.355537
101070804,站前,中国,辽宁省,营口市,40.669949,122.253235
101070805,西市,中国,辽宁省,营口市,40.663086,122.210068
101070806,鲅鱼圈,中国,辽宁省,营口市,40.263645,122.127243
101070807,老边,中国,辽宁省,营口市,40.682724,122.382584
101070901,阜新,中国,辽宁省,阜新市,42.058605,121.743126
101070902,彰武,中国,辽宁省,阜新市,42.384823,122.537445
101070903,海州,中国,辽宁省,阜新市,42.011162,121.657639
101070904,新邱,中国,辽宁省,阜新市,42.086601,121.790543
101070905,太平,中国,辽宁省,阜新市,42.011147,121.677574
101070906,清河门,中国,辽宁省,阜新市,41.780476,121.420181
101070907,细河,中国,辽宁省,阜新市,42.019218,121.654793
101070908,阜新县,中国,辽宁省,阜新市,42.065175,121.757901
101071001,辽阳,中国,辽宁省,辽阳市,41.269402,123.181519
101071002,辽阳县,中国,辽宁省,辽阳市,41.21648,123.079674
101071003,灯塔,中国,辽宁省,辽阳市,41.427837,123.325867
101071004,弓长岭,中国,辽宁省,辽阳市,41.157829,123.431633
101071005,白塔,中国,辽宁省,辽阳市,41.267448,123.172607
101071006,文圣,中国,辽宁省,辽阳市,41.266766,123.188225
101071007,宏伟,中国,辽宁省,辽阳市,41.205746,123.200462
101071008,太子河,中国,辽宁省,辽阳市,41.251682,123.185333
101071101,铁岭,中国,辽宁省,铁岭市,42.223316,123.72567
101071102,开原,中国,辽宁省,铁岭市,42.542141,124.045547
101071103,昌图,中国,辽宁省,铁岭市,42.784443,124.110168
101071104,西丰,中国,辽宁省,铁岭市,42.738091,124.72332
101071105,调兵山,中国,辽宁省,铁岭市,42.450733,123.545364
101071106,银州,中国,辽宁省,铁岭市,42.292278,123.844879
101071107,清河,中国,辽宁省,铁岭市,42.542976,124.148956
101071108,铁岭县,中国,辽宁省,铁岭市,42.223383,123.729004
101071201,朝阳,中国,辽宁省,朝阳市,41.576759,120.45118
101071202,双塔,中国,辽宁省,朝阳市,41.579388,120.448769
101071203,凌源,中国,辽宁省,朝阳市,41.243088,119.404793
101071204,喀左,中国,辽宁省,朝阳市,41.049999,119.43
101071205,北票,中国,辽宁省,朝阳市,41.803288,120.766953
101071206,龙城,中国,辽宁省,朝阳市,41.576748,120.413376
101071207,建平县,中国,辽宁省,朝阳市,41.402576,119.642365
101071208,朝阳县,中国,辽宁省,朝阳市,41.497767,120.389862
101071301,盘锦,中国,辽宁省,盘锦市,41.124485,122.069572
101071302,大洼,中国,辽宁省,盘锦市,40.994427,122.071709
101071303,盘山,中国,辽宁省,盘锦市,41.2407,121.985283
101071304,双台子,中国,辽宁省,盘锦市,41.190365,122.055733
101071305,兴隆台,中国,辽宁省,盘锦市,41.122421,122.071625
101071401,葫芦岛,中国,辽宁省,葫芦岛市,40.755573,120.856392
101071402,建昌,中国,辽宁省,葫芦岛市,40.81287,119.807777
101071403,绥中,中国,辽宁省,葫芦岛市,40.328407,120.34211
101071404,兴城,中国,辽宁省,葫芦岛市,40.619411,120.729362
101071405,连山,中国,辽宁省,葫芦岛市,40.755142,120.859367
101071406,龙港,中国,辽宁省,葫芦岛市,40.709991,120.83857
101071407,南票,中国,辽宁省,葫芦岛市,41.098812,120.752312
101080101,呼和浩特,中国,内蒙古自治区,呼和浩特市,40.81831,111.670799
101080102,土左旗,中国,内蒙古自治区,呼和浩特市,40.41,111.089996
101080103,托县,中国,内蒙古自治区,呼和浩特市,40.16,111.110001
101080104,和林,中国,内蒙古自治区,呼和浩特市,40.380287,111.824142
101080105,清水河,中国,内蒙古自治区,呼和浩特市,39.912479,111.672218
101080106,赛罕,中国,内蒙古自治区,呼和浩特市,40.807835,111.698463
101080107,武川,中国,内蒙古自治区,呼和浩特市,41.094482,111.456566
101080108,新城,中国,内蒙古自治区,呼和浩特市,40.826225,111.685966
101080109,回民,中国,内蒙古自治区,呼和浩特市,40.815147,111.662163
101080110,玉泉,中国,内蒙古自治区,呼和浩特市,40.799419,111.665428
101080201,包头,中国,内蒙古自治区,包头市,40.658169,109.840408
101080202,白云鄂博,中国,内蒙古自治区,包头市,41.769245,109.970161
101080204,土右旗,中国,内蒙古自治区,包头市,40.330002,110.32
101080205,固阳,中国,内蒙古自治区,包头市,41.030003,110.063423
101080206,达茂旗,中国,内蒙古自治区,包头市,41.419998,110.260002
101080208,东河,中国,内蒙古自治区,包头市,40.587055,110.026894
101080209,昆都仑,中国,内蒙古自治区,包头市,40.661346,109.822929
101080210,青山,中国,内蒙古自治区,包头市,40.668556,109.880051
